O*NET-SOC_Code,Title,Element_ID,Element_Name,Data_Value
41-3031.00,"Securities, Commodities, and Financial Services Sales Agents",1.C.5.b,Attention to Detail,4.49
41-3031.00,"Securities, Commodities, and Financial Services Sales Agents",1.C.5.c,Integrity,4.58
41-3031.00,"Securities, Commodities, and Financial Services Sales Agents",1.C.6,Independence,4.08
41-3031.00,"Securities, Commodities, and Financial Services Sales Agents",1.C.7.a,Innovation,3.43
41-3031.00,"Securities, Commodities, and Financial Services Sales Agents",1.C.7.b,Analytical Thinking,4.17
41-3041.00,Travel Agents,1.C.1.a,Achievement/Effort,3.54
41-3041.00,Travel Agents,1.C.1.b,Persistence,3.3
41-3041.00,Travel Agents,1.C.1.c,Initiative,3.41
41-3041.00,Travel Agents,1.C.2.b,Leadership,2.9
41-3041.00,Travel Agents,1.C.3.a,Cooperation,3.49
41-3041.00,Travel Agents,1.C.3.b,Concern for Others,2.93
41-3041.00,Travel Agents,1.C.3.c,Social Orientation,2.55
41-3041.00,Travel Agents,1.C.4.a,Self Control,3.62
41-3041.00,Travel Agents,1.C.4.b,Stress Tolerance,3.26
41-3041.00,Travel Agents,1.C.4.c,Adaptability/Flexibility,3.23
41-3041.00,Travel Agents,1.C.5.a,Dependability,3.66
41-3041.00,Travel Agents,1.C.5.b,Attention to Detail,4.68
41-3041.00,Travel Agents,1.C.5.c,Integrity,4.04
41-3041.00,Travel Agents,1.C.6,Independence,3.05
41-3041.00,Travel Agents,1.C.7.a,Innovation,2.35
41-3041.00,Travel Agents,1.C.7.b,Analytical Thinking,3.26
41-4011.00,"Sales Representatives, Wholesale and Manufacturing, Technical and Scientific Products",1.C.1.a,Achievement/Effort,4.16
41-4011.00,"Sales Representatives, Wholesale and Manufacturing, Technical and Scientific Products",1.C.1.b,Persistence,4.27
41-4011.00,"Sales Representatives, Wholesale and Manufacturing, Technical and Scientific Products",1.C.1.c,Initiative,4.38
41-4011.00,"Sales Representatives, Wholesale and Manufacturing, Technical and Scientific Products",1.C.2.b,Leadership,3.7
41-4011.00,"Sales Representatives, Wholesale and Manufacturing, Technical and Scientific Products",1.C.3.a,Cooperation,4.3
41-4011.00,"Sales Representatives, Wholesale and Manufacturing, Technical and Scientific Products",1.C.3.b,Concern for Others,3.58
41-4011.00,"Sales Representatives, Wholesale and Manufacturing, Technical and Scientific Products",1.C.3.c,Social Orientation,3.2
41-4011.00,"Sales Representatives, Wholesale and Manufacturing, Technical and Scientific Products",1.C.4.a,Self Control,4.07
41-4011.00,"Sales Representatives, Wholesale and Manufacturing, Technical and Scientific Products",1.C.4.b,Stress Tolerance,4.24
41-4011.00,"Sales Representatives, Wholesale and Manufacturing, Technical and Scientific Products",1.C.4.c,Adaptability/Flexibility,4
41-4011.00,"Sales Representatives, Wholesale and Manufacturing, Technical and Scientific Products",1.C.5.a,Dependability,4.29
41-4011.00,"Sales Representatives, Wholesale and Manufacturing, Technical and Scientific Products",1.C.5.b,Attention to Detail,3.94
41-4011.00,"Sales Representatives, Wholesale and Manufacturing, Technical and Scientific Products",1.C.5.c,Integrity,4.63
41-4011.00,"Sales Representatives, Wholesale and Manufacturing, Technical and Scientific Products",1.C.6,Independence,4
41-4011.00,"Sales Representatives, Wholesale and Manufacturing, Technical and Scientific Products",1.C.7.a,Innovation,3.79
41-4011.00,"Sales Representatives, Wholesale and Manufacturing, Technical and Scientific Products",1.C.7.b,Analytical Thinking,3.62
41-4011.07,Solar Sales Representatives and Assessors,1.C.1.a,Achievement/Effort,4.11
41-4011.07,Solar Sales Representatives and Assessors,1.C.1.b,Persistence,4.51
41-4011.07,Solar Sales Representatives and Assessors,1.C.1.c,Initiative,4.52
41-4011.07,Solar Sales Representatives and Assessors,1.C.2.b,Leadership,3.58
41-4011.07,Solar Sales Representatives and Assessors,1.C.3.a,Cooperation,4.25
41-4011.07,Solar Sales Representatives and Assessors,1.C.3.b,Concern for Others,3.64
41-4011.07,Solar Sales Representatives and Assessors,1.C.3.c,Social Orientation,3.47
41-4011.07,Solar Sales Representatives and Assessors,1.C.4.a,Self Control,3.78
41-4011.07,Solar Sales Representatives and Assessors,1.C.4.b,Stress Tolerance,3.62
41-4011.07,Solar Sales Representatives and Assessors,1.C.4.c,Adaptability/Flexibility,3.6
41-4011.07,Solar Sales Representatives and Assessors,1.C.5.a,Dependability,4.42
41-4011.07,Solar Sales Representatives and Assessors,1.C.5.b,Attention to Detail,4.39
41-4011.07,Solar Sales Representatives and Assessors,1.C.5.c,Integrity,4.25
41-4011.07,Solar Sales Representatives and Assessors,1.C.6,Independence,3.74
41-4011.07,Solar Sales Representatives and Assessors,1.C.7.a,Innovation,2.96
41-4011.07,Solar Sales Representatives and Assessors,1.C.7.b,Analytical Thinking,3.41
41-4012.00,"Sales Representatives, Wholesale and Manufacturing, Except Technical and Scientific Products",1.C.1.a,Achievement/Effort,4.17
41-4012.00,"Sales Representatives, Wholesale and Manufacturing, Except Technical and Scientific Products",1.C.1.b,Persistence,4.03
41-4012.00,"Sales Representatives, Wholesale and Manufacturing, Except Technical and Scientific Products",1.C.1.c,Initiative,4.31
41-4012.00,"Sales Representatives, Wholesale and Manufacturing, Except Technical and Scientific Products",1.C.2.b,Leadership,3.99
41-4012.00,"Sales Representatives, Wholesale and Manufacturing, Except Technical and Scientific Products",1.C.3.a,Cooperation,4.11
41-4012.00,"Sales Representatives, Wholesale and Manufacturing, Except Technical and Scientific Products",1.C.3.b,Concern for Others,3.83
41-4012.00,"Sales Representatives, Wholesale and Manufacturing, Except Technical and Scientific Products",1.C.3.c,Social Orientation,3.9
41-4012.00,"Sales Representatives, Wholesale and Manufacturing, Except Technical and Scientific Products",1.C.4.a,Self Control,4.17
41-4012.00,"Sales Representatives, Wholesale and Manufacturing, Except Technical and Scientific Products",1.C.4.b,Stress Tolerance,4.26
41-4012.00,"Sales Representatives, Wholesale and Manufacturing, Except Technical and Scientific Products",1.C.4.c,Adaptability/Flexibility,4.27
41-4012.00,"Sales Representatives, Wholesale and Manufacturing, Except Technical and Scientific Products",1.C.5.a,Dependability,4.3
41-4012.00,"Sales Representatives, Wholesale and Manufacturing, Except Technical and Scientific Products",1.C.5.b,Attention to Detail,4.22
41-4012.00,"Sales Representatives, Wholesale and Manufacturing, Except Technical and Scientific Products",1.C.5.c,Integrity,4.22
41-4012.00,"Sales Representatives, Wholesale and Manufacturing, Except Technical and Scientific Products",1.C.6,Independence,3.99
41-4012.00,"Sales Representatives, Wholesale and Manufacturing, Except Technical and Scientific Products",1.C.7.a,Innovation,4.22
41-4012.00,"Sales Representatives, Wholesale and Manufacturing, Except Technical and Scientific Products",1.C.7.b,Analytical Thinking,4.34
41-9011.00,Demonstrators and Product Promoters,1.C.1.a,Achievement/Effort,3.29
41-9011.00,Demonstrators and Product Promoters,1.C.1.b,Persistence,3.77
41-9011.00,Demonstrators and Product Promoters,1.C.1.c,Initiative,3.75
41-9011.00,Demonstrators and Product Promoters,1.C.2.b,Leadership,3.12
41-9011.00,Demonstrators and Product Promoters,1.C.3.a,Cooperation,4.37
41-9011.00,Demonstrators and Product Promoters,1.C.3.b,Concern for Others,4.26
41-9011.00,Demonstrators and Product Promoters,1.C.3.c,Social Orientation,4.33
41-9011.00,Demonstrators and Product Promoters,1.C.4.a,Self Control,3.98
41-9011.00,Demonstrators and Product Promoters,1.C.4.b,Stress Tolerance,3.54
41-9011.00,Demonstrators and Product Promoters,1.C.4.c,Adaptability/Flexibility,4.07
41-9011.00,Demonstrators and Product Promoters,1.C.5.a,Dependability,4.47
41-9011.00,Demonstrators and Product Promoters,1.C.5.b,Attention to Detail,4.11
41-9011.00,Demonstrators and Product Promoters,1.C.5.c,Integrity,4.44
41-9011.00,Demonstrators and Product Promoters,1.C.6,Independence,4.2
41-9011.00,Demonstrators and Product Promoters,1.C.7.a,Innovation,3.15
41-9011.00,Demonstrators and Product Promoters,1.C.7.b,Analytical Thinking,2.74
41-9012.00,Models,1.C.1.a,Achievement/Effort,2.54
41-9012.00,Models,1.C.1.b,Persistence,3.09
41-9012.00,Models,1.C.1.c,Initiative,2.9
41-9012.00,Models,1.C.2.b,Leadership,1.89
41-9012.00,Models,1.C.3.a,Cooperation,4.04
41-9012.00,Models,1.C.3.b,Concern for Others,2.99
41-9012.00,Models,1.C.3.c,Social Orientation,3.45
41-9012.00,Models,1.C.4.a,Self Control,3.95
41-9012.00,Models,1.C.4.b,Stress Tolerance,3.03
41-9012.00,Models,1.C.4.c,Adaptability/Flexibility,3.82
41-9012.00,Models,1.C.5.a,Dependability,4.5
41-9012.00,Models,1.C.5.b,Attention to Detail,3.23
41-9012.00,Models,1.C.5.c,Integrity,4.11
41-9012.00,Models,1.C.6,Independence,3.46
41-9012.00,Models,1.C.7.a,Innovation,2.46
41-9012.00,Models,1.C.7.b,Analytical Thinking,1.77
41-9021.00,Real Estate Brokers,1.C.1.a,Achievement/Effort,4.45
41-9021.00,Real Estate Brokers,1.C.1.b,Persistence,4.52
41-9021.00,Real Estate Brokers,1.C.1.c,Initiative,4.59
41-9021.00,Real Estate Brokers,1.C.2.b,Leadership,4.17
41-9021.00,Real Estate Brokers,1.C.3.a,Cooperation,4.18
41-9021.00,Real Estate Brokers,1.C.3.b,Concern for Others,4.35
41-9021.00,Real Estate Brokers,1.C.3.c,Social Orientation,3.73
41-9021.00,Real Estate Brokers,1.C.4.a,Self Control,4.43
41-9021.00,Real Estate Brokers,1.C.4.b,Stress Tolerance,4.56
41-9021.00,Real Estate Brokers,1.C.4.c,Adaptability/Flexibility,3.98
41-9021.00,Real Estate Brokers,1.C.5.a,Dependability,4.37
41-9021.00,Real Estate Brokers,1.C.5.b,Attention to Detail,4.5
41-9021.00,Real Estate Brokers,1.C.5.c,Integrity,4.74
41-9021.00,Real Estate Brokers,1.C.6,Independence,4.41
41-9021.00,Real Estate Brokers,1.C.7.a,Innovation,3.9
41-9021.00,Real Estate Brokers,1.C.7.b,Analytical Thinking,3.69
41-9022.00,Real Estate Sales Agents,1.C.1.a,Achievement/Effort,4.38
41-9022.00,Real Estate Sales Agents,1.C.1.b,Persistence,4.38
41-9022.00,Real Estate Sales Agents,1.C.1.c,Initiative,4.57
41-9022.00,Real Estate Sales Agents,1.C.2.b,Leadership,3.76
41-9022.00,Real Estate Sales Agents,1.C.3.a,Cooperation,4.33
41-9022.00,Real Estate Sales Agents,1.C.3.b,Concern for Others,4
41-9022.00,Real Estate Sales Agents,1.C.3.c,Social Orientation,3.9
41-9022.00,Real Estate Sales Agents,1.C.4.a,Self Control,4.05
41-9022.00,Real Estate Sales Agents,1.C.4.b,Stress Tolerance,4.62
41-9022.00,Real Estate Sales Agents,1.C.4.c,Adaptability/Flexibility,4.19
41-9022.00,Real Estate Sales Agents,1.C.5.a,Dependability,4.62
41-9022.00,Real Estate Sales Agents,1.C.5.b,Attention to Detail,4.38
41-9022.00,Real Estate Sales Agents,1.C.5.c,Integrity,4.84
41-9022.00,Real Estate Sales Agents,1.C.6,Independence,4.25
41-9022.00,Real Estate Sales Agents,1.C.7.a,Innovation,3.16
41-9022.00,Real Estate Sales Agents,1.C.7.b,Analytical Thinking,3.45
41-9031.00,Sales Engineers,1.C.1.a,Achievement/Effort,3.97
41-9031.00,Sales Engineers,1.C.1.b,Persistence,4.26
41-9031.00,Sales Engineers,1.C.1.c,Initiative,4.21
41-9031.00,Sales Engineers,1.C.2.b,Leadership,3.74
41-9031.00,Sales Engineers,1.C.3.a,Cooperation,4.43
41-9031.00,Sales Engineers,1.C.3.b,Concern for Others,3.42
41-9031.00,Sales Engineers,1.C.3.c,Social Orientation,3.67
41-9031.00,Sales Engineers,1.C.4.a,Self Control,4.22
41-9031.00,Sales Engineers,1.C.4.b,Stress Tolerance,4.12
41-9031.00,Sales Engineers,1.C.4.c,Adaptability/Flexibility,3.99
41-9031.00,Sales Engineers,1.C.5.a,Dependability,4.5
41-9031.00,Sales Engineers,1.C.5.b,Attention to Detail,4.24
41-9031.00,Sales Engineers,1.C.5.c,Integrity,4.38
41-9031.00,Sales Engineers,1.C.6,Independence,3.71
41-9031.00,Sales Engineers,1.C.7.a,Innovation,3.73
41-9031.00,Sales Engineers,1.C.7.b,Analytical Thinking,4.26
41-9041.00,Telemarketers,1.C.1.a,Achievement/Effort,4.3
41-9041.00,Telemarketers,1.C.1.b,Persistence,4.34
41-9041.00,Telemarketers,1.C.1.c,Initiative,3.91
41-9041.00,Telemarketers,1.C.2.b,Leadership,2.78
41-9041.00,Telemarketers,1.C.3.a,Cooperation,3.85
41-9041.00,Telemarketers,1.C.3.b,Concern for Others,3.06
41-9041.00,Telemarketers,1.C.3.c,Social Orientation,2.77
41-9041.00,Telemarketers,1.C.4.a,Self Control,4.21
41-9041.00,Telemarketers,1.C.4.b,Stress Tolerance,4.47
41-9041.00,Telemarketers,1.C.4.c,Adaptability/Flexibility,4.18
41-9041.00,Telemarketers,1.C.5.a,Dependability,4.33
41-9041.00,Telemarketers,1.C.5.b,Attention to Detail,4.16
41-9041.00,Telemarketers,1.C.5.c,Integrity,4.46
41-9041.00,Telemarketers,1.C.6,Independence,3.62
41-9041.00,Telemarketers,1.C.7.a,Innovation,2.68
41-9041.00,Telemarketers,1.C.7.b,Analytical Thinking,2.92
41-9091.00,"Door-to-Door Sales Workers, News and Street Vendors, and Related Workers",1.C.1.a,Achievement/Effort,3.83
41-9091.00,"Door-to-Door Sales Workers, News and Street Vendors, and Related Workers",1.C.1.b,Persistence,4.17
41-9091.00,"Door-to-Door Sales Workers, News and Street Vendors, and Related Workers",1.C.1.c,Initiative,4.33
41-9091.00,"Door-to-Door Sales Workers, News and Street Vendors, and Related Workers",1.C.2.b,Leadership,3.08
41-9091.00,"Door-to-Door Sales Workers, News and Street Vendors, and Related Workers",1.C.3.a,Cooperation,3.96
41-9091.00,"Door-to-Door Sales Workers, News and Street Vendors, and Related Workers",1.C.3.b,Concern for Others,3.75
41-9091.00,"Door-to-Door Sales Workers, News and Street Vendors, and Related Workers",1.C.3.c,Social Orientation,3.21
41-9091.00,"Door-to-Door Sales Workers, News and Street Vendors, and Related Workers",1.C.4.a,Self Control,3.79
41-9091.00,"Door-to-Door Sales Workers, News and Street Vendors, and Related Workers",1.C.4.b,Stress Tolerance,2.75
41-9091.00,"Door-to-Door Sales Workers, News and Street Vendors, and Related Workers",1.C.4.c,Adaptability/Flexibility,3.92
41-9091.00,"Door-to-Door Sales Workers, News and Street Vendors, and Related Workers",1.C.5.a,Dependability,4.21
41-9091.00,"Door-to-Door Sales Workers, News and Street Vendors, and Related Workers",1.C.5.b,Attention to Detail,3.33
41-9091.00,"Door-to-Door Sales Workers, News and Street Vendors, and Related Workers",1.C.5.c,Integrity,4.38
41-9091.00,"Door-to-Door Sales Workers, News and Street Vendors, and Related Workers",1.C.6,Independence,4.17
41-9091.00,"Door-to-Door Sales Workers, News and Street Vendors, and Related Workers",1.C.7.a,Innovation,2.38
41-9091.00,"Door-to-Door Sales Workers, News and Street Vendors, and Related Workers",1.C.7.b,Analytical Thinking,2.42
43-1011.00,First-Line Supervisors of Office and Administrative Support Workers,1.C.1.a,Achievement/Effort,4.2
43-1011.00,First-Line Supervisors of Office and Administrative Support Workers,1.C.1.b,Persistence,3.93
43-1011.00,First-Line Supervisors of Office and Administrative Support Workers,1.C.1.c,Initiative,4.01
43-1011.00,First-Line Supervisors of Office and Administrative Support Workers,1.C.2.b,Leadership,4.37
43-1011.00,First-Line Supervisors of Office and Administrative Support Workers,1.C.3.a,Cooperation,4.17
43-1011.00,First-Line Supervisors of Office and Administrative Support Workers,1.C.3.b,Concern for Others,4.3
43-1011.00,First-Line Supervisors of Office and Administrative Support Workers,1.C.3.c,Social Orientation,4.05
43-1011.00,First-Line Supervisors of Office and Administrative Support Workers,1.C.4.a,Self Control,4.37
43-1011.00,First-Line Supervisors of Office and Administrative Support Workers,1.C.4.b,Stress Tolerance,4.32
43-1011.00,First-Line Supervisors of Office and Administrative Support Workers,1.C.4.c,Adaptability/Flexibility,4.14
43-1011.00,First-Line Supervisors of Office and Administrative Support Workers,1.C.5.a,Dependability,4.41
43-1011.00,First-Line Supervisors of Office and Administrative Support Workers,1.C.5.b,Attention to Detail,4.32
43-1011.00,First-Line Supervisors of Office and Administrative Support Workers,1.C.5.c,Integrity,4.49
43-1011.00,First-Line Supervisors of Office and Administrative Support Workers,1.C.6,Independence,4.02
43-1011.00,First-Line Supervisors of Office and Administrative Support Workers,1.C.7.a,Innovation,3.62
43-1011.00,First-Line Supervisors of Office and Administrative Support Workers,1.C.7.b,Analytical Thinking,4.03
43-2011.00,"Switchboard Operators, Including Answering Service",1.C.1.a,Achievement/Effort,3.38
43-2011.00,"Switchboard Operators, Including Answering Service",1.C.1.b,Persistence,3.39
43-2011.00,"Switchboard Operators, Including Answering Service",1.C.1.c,Initiative,3.66
43-2011.00,"Switchboard Operators, Including Answering Service",1.C.2.b,Leadership,3.19
43-2011.00,"Switchboard Operators, Including Answering Service",1.C.3.a,Cooperation,4.43
43-2011.00,"Switchboard Operators, Including Answering Service",1.C.3.b,Concern for Others,4.37
43-2011.00,"Switchboard Operators, Including Answering Service",1.C.3.c,Social Orientation,3.71
43-2011.00,"Switchboard Operators, Including Answering Service",1.C.4.a,Self Control,4.49
43-2011.00,"Switchboard Operators, Including Answering Service",1.C.4.b,Stress Tolerance,4.25
43-2011.00,"Switchboard Operators, Including Answering Service",1.C.4.c,Adaptability/Flexibility,3.8
43-2011.00,"Switchboard Operators, Including Answering Service",1.C.5.a,Dependability,4.71
43-2011.00,"Switchboard Operators, Including Answering Service",1.C.5.b,Attention to Detail,4.23
43-2011.00,"Switchboard Operators, Including Answering Service",1.C.5.c,Integrity,4.51
43-2011.00,"Switchboard Operators, Including Answering Service",1.C.6,Independence,3.85
43-2011.00,"Switchboard Operators, Including Answering Service",1.C.7.a,Innovation,2.86
43-2011.00,"Switchboard Operators, Including Answering Service",1.C.7.b,Analytical Thinking,3.21
43-2021.00,Telephone Operators,1.C.1.a,Achievement/Effort,4.07
43-2021.00,Telephone Operators,1.C.1.b,Persistence,3.95
43-2021.00,Telephone Operators,1.C.1.c,Initiative,3.67
43-2021.00,Telephone Operators,1.C.2.b,Leadership,2.98
43-2021.00,Telephone Operators,1.C.3.a,Cooperation,4.56
43-2021.00,Telephone Operators,1.C.3.b,Concern for Others,4.02
43-2021.00,Telephone Operators,1.C.3.c,Social Orientation,3.58
43-2021.00,Telephone Operators,1.C.4.a,Self Control,4.68
43-2021.00,Telephone Operators,1.C.4.b,Stress Tolerance,4.93
43-2021.00,Telephone Operators,1.C.4.c,Adaptability/Flexibility,4.68
43-2021.00,Telephone Operators,1.C.5.a,Dependability,4.81
43-2021.00,Telephone Operators,1.C.5.b,Attention to Detail,4.57
43-2021.00,Telephone Operators,1.C.5.c,Integrity,4.85
43-2021.00,Telephone Operators,1.C.6,Independence,4.3
43-2021.00,Telephone Operators,1.C.7.a,Innovation,3.4
43-2021.00,Telephone Operators,1.C.7.b,Analytical Thinking,3.4
43-3011.00,Bill and Account Collectors,1.C.1.a,Achievement/Effort,3.81
43-3011.00,Bill and Account Collectors,1.C.1.b,Persistence,4.16
43-3011.00,Bill and Account Collectors,1.C.1.c,Initiative,4.2
43-3011.00,Bill and Account Collectors,1.C.2.b,Leadership,3.06
43-3011.00,Bill and Account Collectors,1.C.3.a,Cooperation,4.28
43-3011.00,Bill and Account Collectors,1.C.3.b,Concern for Others,3.33
43-3011.00,Bill and Account Collectors,1.C.3.c,Social Orientation,2.47
43-3011.00,Bill and Account Collectors,1.C.4.a,Self Control,4.16
43-3011.00,Bill and Account Collectors,1.C.4.b,Stress Tolerance,4.08
43-3011.00,Bill and Account Collectors,1.C.4.c,Adaptability/Flexibility,3.26
43-3011.00,Bill and Account Collectors,1.C.5.a,Dependability,4.33
43-3011.00,Bill and Account Collectors,1.C.5.b,Attention to Detail,4.35
43-3011.00,Bill and Account Collectors,1.C.5.c,Integrity,4.4
43-3011.00,Bill and Account Collectors,1.C.6,Independence,4.31
43-3011.00,Bill and Account Collectors,1.C.7.a,Innovation,3.5
43-3011.00,Bill and Account Collectors,1.C.7.b,Analytical Thinking,4.22
43-3021.00,Billing and Posting Clerks,1.C.1.a,Achievement/Effort,3.19
43-3021.00,Billing and Posting Clerks,1.C.1.b,Persistence,3.36
43-3021.00,Billing and Posting Clerks,1.C.1.c,Initiative,3.76
43-3021.00,Billing and Posting Clerks,1.C.2.b,Leadership,3.17
43-3021.00,Billing and Posting Clerks,1.C.3.a,Cooperation,4.26
